------
Drone: 1
id=15, command=land, response=ok, start_time=2023-06-14 17:33:24.306950, end_time=2023-06-14 17:33:27.846278, duration=3.539328
------
Drone: 4
id=0, command=command, response=ok, start_time=2023-06-14 17:32:11.514548, end_time=2023-06-14 17:32:11.545096, duration=0.030548
id=1, command=takeoff, response=ok, start_time=2023-06-14 17:32:18.592521, end_time=2023-06-14 17:32:22.687260, duration=4.094739
id=2, command=up 50, response=ok, start_time=2023-06-14 17:32:24.948799, end_time=2023-06-14 17:32:27.358419, duration=2.40962
id=3, command=up 30, response=ok, start_time=2023-06-14 17:32:28.956844, end_time=2023-06-14 17:32:31.192271, duration=2.235427
id=4, command=down 60, response=ok, start_time=2023-06-14 17:32:35.278064, end_time=2023-06-14 17:32:37.850192, duration=2.572128
id=5, command=up 60, response=ok, start_time=2023-06-14 17:32:38.856310, end_time=2023-06-14 17:32:41.466745, duration=2.610435
id=6, command=forward 100, response=ok, start_time=2023-06-14 17:32:48.472652, end_time=2023-06-14 17:32:51.102452, duration=2.6298
id=7, command=down 20, response=ok, start_time=2023-06-14 17:32:53.088684, end_time=2023-06-14 17:32:56.639331, duration=3.550647
id=8, command=up 20, response=ok, start_time=2023-06-14 17:32:57.397898, end_time=2023-06-14 17:32:59.721939, duration=2.324041
id=9, command=right 50, response=ok, start_time=2023-06-14 17:33:00.896732, end_time=2023-06-14 17:33:02.908632, duration=2.0119
id=10, command=up 50, response=ok, start_time=2023-06-14 17:33:03.469860, end_time=2023-06-14 17:33:05.762957, duration=2.293097
id=11, command=left 50, response=ok, start_time=2023-06-14 17:33:06.307665, end_time=2023-06-14 17:33:08.424523, duration=2.116858
id=12, command=down 50, response=ok, start_time=2023-06-14 17:33:08.924805, end_time=2023-06-14 17:33:11.116452, duration=2.191647
id=13, command=cw 130, response=error No valid imu, start_time=2023-06-14 17:33:11.662145, end_time=2023-06-14 17:33:13.819653, duration=2.157508
id=14, command=forward 100, response=error No valid imu, start_time=2023-06-14 17:33:14.336756, end_time=2023-06-14 17:33:17.543704, duration=3.206948
id=15, command=cw 60, response=error No valid imu, start_time=2023-06-14 17:33:18.100597, end_time=2023-06-14 17:33:19.048410, duration=0.947813
id=16, command=forward 100, response=ok, start_time=2023-06-14 17:33:20.627760, end_time=2023-06-14 17:33:23.663185, duration=3.035425
id=17, command=land, response=ok, start_time=2023-06-14 17:33:24.465051, end_time=2023-06-14 17:33:29.062697, duration=4.597646
------
Drone: 5
id=0, command=command, response=ok, start_time=2023-06-14 17:32:11.514548, end_time=2023-06-14 17:32:11.565633, duration=0.051085
