------
Drone: 1
id=0, command=command, response=ok, start_time=2023-06-15 16:02:22.635675, end_time=2023-06-15 16:02:22.641197, duration=0.005522
id=12, command=down 50, response=ok, start_time=2023-06-15 16:03:28.331175, end_time=2023-06-15 16:03:30.623384, duration=2.292209
id=13, command=cw 90, response=ok, start_time=2023-06-15 16:03:31.228475, end_time=2023-06-15 16:03:33.071493, duration=1.843018
id=14, command=forward 100, response=ok, start_time=2023-06-15 16:03:33.929955, end_time=2023-06-15 16:03:36.607439, duration=2.677484
id=15, command=cw 60, response=ok, start_time=2023-06-15 16:03:37.333904, end_time=2023-06-15 16:03:38.953089, duration=1.619185
id=16, command=forward 100, response=ok, start_time=2023-06-15 16:03:40.137537, end_time=2023-06-15 16:03:42.830378, duration=2.692841
id=17, command=land, response=ok, start_time=2023-06-15 16:03:43.508633, end_time=2023-06-15 16:03:46.704632, duration=3.195999
------
Drone: 4
id=0, command=command, response=ok, start_time=2023-06-15 16:02:22.634675, end_time=2023-06-15 16:02:22.669348, duration=0.034673
id=1, command=takeoff, response=ok, start_time=2023-06-15 16:02:29.518051, end_time=2023-06-15 16:02:38.184952, duration=8.666901
id=2, command=up 50, response=ok, start_time=2023-06-15 16:02:38.726788, end_time=2023-06-15 16:02:41.105226, duration=2.378438
id=3, command=down 60, response=ok, start_time=2023-06-15 16:02:42.083871, end_time=2023-06-15 16:02:44.632668, duration=2.548797
id=4, command=up 120, response=ok, start_time=2023-06-15 16:02:48.603208, end_time=2023-06-15 16:02:51.539753, duration=2.936545
id=5, command=down 30, response=ok, start_time=2023-06-15 16:02:52.266113, end_time=2023-06-15 16:02:55.150870, duration=2.884757
id=6, command=back 100, response=ok, start_time=2023-06-15 16:02:58.789023, end_time=2023-06-15 16:03:01.394305, duration=2.605282
id=7, command=forward 50, response=ok, start_time=2023-06-15 16:03:02.154251, end_time=2023-06-15 16:03:03.979537, duration=1.825286
id=8, command=down 90, response=ok, start_time=2023-06-15 16:03:06.798643, end_time=2023-06-15 16:03:09.433923, duration=2.63528
id=9, command=up 110, response=ok, start_time=2023-06-15 16:03:13.126783, end_time=2023-06-15 16:03:15.868139, duration=2.741356
id=10, command=ccw 360, response=ok, start_time=2023-06-15 16:03:19.336855, end_time=2023-06-15 16:03:25.881645, duration=6.54479
id=11, command=cw 50, response=ok, start_time=2023-06-15 16:03:29.337344, end_time=2023-06-15 16:03:30.810563, duration=1.473219
id=12, command=forward 100, response=error No valid imu, start_time=2023-06-15 16:03:33.880921, end_time=2023-06-15 16:03:34.124135, duration=0.243214
id=13, command=cw 60, response=ok, start_time=2023-06-15 16:03:37.387699, end_time=2023-06-15 16:03:39.426927, duration=2.039228
id=14, command=forward 100, response=ok, start_time=2023-06-15 16:03:40.091266, end_time=2023-06-15 16:03:42.637427, duration=2.546161
id=15, command=land, response=ok, start_time=2023-06-15 16:03:43.486098, end_time=2023-06-15 16:03:47.240676, duration=3.754578
------
Drone: 5
id=0, command=command, response=ok, start_time=2023-06-15 16:02:22.635675, end_time=2023-06-15 16:02:22.682606, duration=0.046931
id=1, command=takeoff, response=ok, start_time=2023-06-15 16:02:29.571713, end_time=2023-06-15 16:02:38.226823, duration=8.65511
id=2, command=up 50, response=ok, start_time=2023-06-15 16:02:38.789098, end_time=2023-06-15 16:02:41.468958, duration=2.67986
id=3, command=up 60, response=ok, start_time=2023-06-15 16:02:42.270748, end_time=2023-06-15 16:02:44.727369, duration=2.456621
id=4, command=down 120, response=ok, start_time=2023-06-15 16:02:48.536484, end_time=2023-06-15 16:02:51.633496, duration=3.097012
id=5, command=up 90, response=ok, start_time=2023-06-15 16:02:52.388451, end_time=2023-06-15 16:02:55.039485, duration=2.651034
id=6, command=back 100, response=ok, start_time=2023-06-15 16:02:58.648139, end_time=2023-06-15 16:03:01.297522, duration=2.649383
id=7, command=forward 50, response=error No valid imu, start_time=2023-06-15 16:03:02.348056, end_time=2023-06-15 16:03:02.777746, duration=0.42969
id=8, command=down 90, response=error No valid imu, start_time=2023-06-15 16:03:06.776617, end_time=2023-06-15 16:03:06.973841, duration=0.197224
id=9, command=up 110, response=error No valid imu, start_time=2023-06-15 16:03:13.088201, end_time=2023-06-15 16:03:13.379138, duration=0.290937
id=10, command=ccw 360, response=error No valid imu, start_time=2023-06-15 16:03:19.386987, end_time=2023-06-15 16:03:19.974291, duration=0.587304
id=11, command=ccw 100, response=error No valid imu, start_time=2023-06-15 16:03:29.262466, end_time=2023-06-15 16:03:29.968472, duration=0.706006
id=12, command=forward 100, response=error No valid imu, start_time=2023-06-15 16:03:34.023645, end_time=2023-06-15 16:03:34.559173, duration=0.535528
id=13, command=cw 60, response=error No valid imu, start_time=2023-06-15 16:03:37.460895, end_time=2023-06-15 16:03:37.867597, duration=0.406702
id=14, command=forward 100, response=error No valid imu, start_time=2023-06-15 16:03:40.182493, end_time=2023-06-15 16:03:40.457492, duration=0.274999
id=15, command=land, response=ok, start_time=2023-06-15 16:03:43.699927, end_time=2023-06-15 16:03:47.091558, duration=3.391631
