------
Drone: 1
id=0, command=command, response=ok, start_time=2023-06-14 16:49:37.357387, end_time=2023-06-14 16:49:37.397312, duration=0.039925
id=1, command=takeoff, response=ok, start_time=2023-06-14 16:49:44.138956, end_time=2023-06-14 16:49:51.449970, duration=7.311014
id=2, command=up 50, response=ok, start_time=2023-06-14 16:49:52.059054, end_time=2023-06-14 16:49:54.552682, duration=2.493628
id=3, command=down 60, response=ok, start_time=2023-06-14 16:49:55.154093, end_time=2023-06-14 16:49:57.876573, duration=2.72248
id=4, command=up 120, response=ok, start_time=2023-06-14 16:50:01.561349, end_time=2023-06-14 16:50:04.387159, duration=2.82581
id=5, command=down 30, response=ok, start_time=2023-06-14 16:50:05.064874, end_time=2023-06-14 16:50:07.566220, duration=2.501346
id=6, command=back 100, response=ok, start_time=2023-06-14 16:50:11.599551, end_time=2023-06-14 16:50:14.294932, duration=2.695381
id=7, command=forward 50, response=ok, start_time=2023-06-14 16:50:15.283340, end_time=2023-06-14 16:50:17.488913, duration=2.205573
id=8, command=down 90, response=ok, start_time=2023-06-14 16:50:20.002306, end_time=2023-06-14 16:50:22.493234, duration=2.490928
id=9, command=up 110, response=ok, start_time=2023-06-14 16:50:23.199339, end_time=2023-06-14 16:50:25.849482, duration=2.650143
id=10, command=cw 50, response=ok, start_time=2023-06-14 16:50:26.479381, end_time=2023-06-14 16:50:28.011140, duration=1.531759
id=11, command=forward 100, response=ok, start_time=2023-06-14 16:50:29.452927, end_time=2023-06-14 16:50:32.233275, duration=2.780348
id=12, command=cw 60, response=ok, start_time=2023-06-14 16:50:32.950190, end_time=2023-06-14 16:50:34.682410, duration=1.73222
id=13, command=forward 100, response=ok, start_time=2023-06-14 16:50:35.495135, end_time=2023-06-14 16:50:38.546288, duration=3.051153
id=14, command=land, response=ok, start_time=2023-06-14 16:50:39.194635, end_time=2023-06-14 16:50:42.527253, duration=3.332618
------
Drone: 2
id=0, command=command, response=ok, start_time=2023-06-14 16:49:37.359413, end_time=2023-06-14 16:49:37.636994, duration=0.277581
id=1, command=takeoff, response=ok, start_time=2023-06-14 16:49:44.193921, end_time=2023-06-14 16:49:48.199569, duration=4.005648
id=2, command=up 50, response=ok, start_time=2023-06-14 16:49:50.760513, end_time=2023-06-14 16:49:53.246742, duration=2.486229
id=3, command=ccw 360, response=ok, start_time=2023-06-14 16:49:55.224674, end_time=2023-06-14 16:50:01.778448, duration=6.553774
id=4, command=up 30, response=ok, start_time=2023-06-14 16:50:04.988563, end_time=2023-06-14 16:50:07.116542, duration=2.127979
id=5, command=forward 100, response=ok, start_time=2023-06-14 16:50:11.467155, end_time=2023-06-14 16:50:14.294932, duration=2.827777
id=6, command=back 250, response=ok, start_time=2023-06-14 16:50:15.305866, end_time=2023-06-14 16:50:19.112496, duration=3.80663
id=7, command=up 20, response=ok, start_time=2023-06-14 16:50:19.767514, end_time=2023-06-14 16:50:22.115002, duration=2.347488
id=8, command=down 90, response=ok, start_time=2023-06-14 16:50:23.057455, end_time=2023-06-14 16:50:25.722457, duration=2.665002
id=9, command=ccw 80, response=ok, start_time=2023-06-14 16:50:26.568085, end_time=2023-06-14 16:50:28.284242, duration=1.716157
id=10, command=forward 100, response=ok, start_time=2023-06-14 16:50:29.537769, end_time=2023-06-14 16:50:32.168463, duration=2.630694
id=11, command=cw 60, response=ok, start_time=2023-06-14 16:50:33.064331, end_time=2023-06-14 16:50:34.475134, duration=1.410803
id=12, command=forward 100, response=ok, start_time=2023-06-14 16:50:35.589280, end_time=2023-06-14 16:50:38.233180, duration=2.6439
id=13, command=land, response=ok, start_time=2023-06-14 16:50:39.271277, end_time=2023-06-14 16:50:43.086766, duration=3.815489
------
Drone: 3
id=0, command=command, response=ok, start_time=2023-06-14 16:49:37.359413, end_time=2023-06-14 16:49:37.661798, duration=0.302385
id=1, command=takeoff, response=ok, start_time=2023-06-14 16:49:44.232054, end_time=2023-06-14 16:49:48.122989, duration=3.890935
id=2, command=up 50, response=ok, start_time=2023-06-14 16:49:50.732637, end_time=2023-06-14 16:49:53.268255, duration=2.535618
id=3, command=up 30, response=ok, start_time=2023-06-14 16:49:55.213647, end_time=2023-06-14 16:49:57.610394, duration=2.396747
id=4, command=down 60, response=ok, start_time=2023-06-14 16:50:01.502005, end_time=2023-06-14 16:50:03.109466, duration=1.607461
id=5, command=up 60, response=ok, start_time=2023-06-14 16:50:05.087027, end_time=2023-06-14 16:50:07.340773, duration=2.253746
id=6, command=forward 100, response=ok, start_time=2023-06-14 16:50:15.332062, end_time=2023-06-14 16:50:17.548579, duration=2.216517
id=7, command=down 20, response=ok, start_time=2023-06-14 16:50:19.871342, end_time=2023-06-14 16:50:22.398607, duration=2.527265
id=8, command=up 20, response=ok, start_time=2023-06-14 16:50:23.215369, end_time=2023-06-14 16:50:25.036450, duration=1.821081
id=9, command=cw 130, response=ok, start_time=2023-06-14 16:50:26.407437, end_time=2023-06-14 16:50:28.915376, duration=2.507939
